0.8125,0.3302,0.7284,0.1472
1.0000,0.3697,0.6593,0.1628
1.0000,0.3132,0.9428,0.1643
0.6515,0.5592,0.9269,0.1135
0.9741,0.2975,0.4751,0.1064
1.0000,0.5011,0.4846,0.1908
0.5969,0.4509,0.8739,0.1553
0.6239,0.4207,0.8458,0.2144
0.6138,0.2966,0.8879,0.0953
0.7464,0.3189,0.5397,0.2078
0.6193,0.5971,0.8786,0.2503
0.5852,0.2143,0.9991,0.0852
0.6505,0.4745,1.0000,0.1326
0.6545,0.2482,0.7282,0.1246
0.6039,0.4892,0.9220,0.1829
0.5810,0.2947,1.0000,0.1604
0.4596,0.5666,0.4599,0.1551
0.7026,0.4294,1.0000,0.1601
0.5308,0.5028,0.8093,0.1920
1.0000,0.3498,0.8162,0.1786
1.0000,0.3254,0.5668,0.2224
0.9205,0.2470,0.7407,0.2225
0.9815,0.2705,0.6468,0.1642
1.0000,0.2275,0.5686,0.1501
0.5671,0.4653,0.8169,0.1180
1.0000,0.0345,1.0000,0.2155
1.0000,0.4944,0.4840,0.0660
0.6561,0.4336,0.5397,0.1398
0.8728,0.3578,0.9026,0.1692
0.9406,0.2526,0.5250,0.1807
0.6446,0.6113,0.8132,0.1884
0.7692,0.1276,0.7629,0.1005
0.7525,0.4335,0.3544,0.1284
0.5767,0.3353,0.8119,0.1359
0.5955,0.4649,0.5907,0.3099
0.5051,0.2306,0.9658,0.0942
0.6877,0.1551,0.8386,0.1896
0.5431,0.4488,0.6502,0.2109
0.6676,0.3534,0.8165,0.2038
0.8427,0.3579,1.0000,0.1372
0.8605,0.5520,1.0000,0.2086
0.7348,0.3504,0.8409,0.1595
1.0000,0.1565,0.5690,0.1403
0.7299,0.1445,0.8561,0.1942
1.0000,0.3209,0.7513,0.1921
0.5654,0.2170,0.7916,0.1492
0.8834,0.3568,0.7103,0.2790
0.7494,0.2970,0.6212,0.1793
1.0000,0.2981,0.9593,0.2343
0.7175,0.3816,0.7972,0.0990
0.7871,0.5210,0.7539,0.2361
1.0000,0.3568,1.0000,0.1596
0.4976,0.4106,0.8967,0.1860
0.5107,0.3218,0.5106,0.0888
0.8370,0.4647,0.6533,0.1566
0.6674,0.6500,0.9278,0.2273
0.7094,0.3160,0.7015,0.1122
0.7508,0.1613,0.7250,0.1752
0.6575,0.2575,0.8670,0.1281
0.6485,0.4896,0.6282,0.2095
1.0000,0.4975,0.8357,0.2035
0.4862,0.3576,0.7152,0.1968
0.3784,0.4452,0.5046,0.1432
0.7549,0.2411,0.7021,0.1470
0.5976,0.5215,0.3132,0.1554
0.6561,0.3964,0.5842,0.2297
0.4779,0.4590,0.7864,0.1384
0.7535,0.1383,1.0000,0.2176
0.5484,0.2140,0.6520,0.1056
0.9574,0.1752,0.5290,0.2267
1.0000,0.2511,1.0000,0.2047
0.9738,0.2682,0.9039,0.0894
0.8490,0.2324,1.0000,0.1915
0.6437,0.4229,0.4822,0.1552
0.6478,0.5976,0.7982,0.2047
0.4992,0.4316,0.9790,0.1367
0.6215,0.8153,0.8999,0.1788
0.9477,0.2692,0.8736,0.2173
0.5255,0.4062,0.5663,0.2454
0.4553,0.2777,0.6429,0.0856
1.0000,0.5382,0.9788,0.2116
1.0000,0.3209,0.8205,0.1234
0.7231,0.3035,0.5186,0.2538
0.9740,0.4914,1.0000,0.1879
0.5786,0.5274,0.9340,0.1788
0.9589,0.1191,1.0000,0.2735
0.6306,0.4513,0.9306,0.1294
0.7795,0.3269,0.5233,0.1924
1.0000,0.4083,0.7927,0.1853
0.4988,0.3517,0.9838,0.1529
1.0000,0.3940,0.4428,0.2370
1.0000,0.3459,0.5318,0.1379
0.4515,0.4767,0.8082,0.2151
0.8185,0.3954,0.9627,0.0798
0.5396,0.4948,1.0000,0.1402
0.8459,0.2384,0.6819,0.1823
0.7651,0.3721,0.5383,0.1938
0.6309,0.2348,0.8345,0.1436
1.0000,0.3114,0.9120,0.1670
1.0000,0.1453,0.7891,0.1351
0.7474,0.5632,0.7120,0.2311
0.4709,0.3647,0.5769,0.1401
0.2283,0.6927,0.9120,0.2228
0.6309,0.5558,0.7939,0.1306
1.0000,0.3296,0.6544,0.1774
0.9245,0.2897,0.7367,0.2214
0.7616,0.1889,0.7019,0.1685
0.5521,0.4558,0.4159,0.1399
0.6985,0.2524,0.6452,0.2418
0.6101,0.2781,0.5279,0.1362
0.6849,0.3690,0.9303,0.1846
0.6263,0.3330,1.0000,0.1285
0.6225,0.3529,0.6969,0.2506
1.0000,0.1930,0.8140,0.1380
0.3957,0.3875,0.9699,0.1258
0.7935,0.2281,0.9574,0.1910
0.4708,0.3492,1.0000,0.1089
1.0000,0.3195,0.8422,0.2236
0.8868,0.1750,1.0000,0.1627
1.0000,0.2969,0.7322,0.2012
0.6496,0.2815,0.7069,0.1942
0.5287,0.2805,0.9002,0.1335
0.9176,0.4242,0.8210,0.2917
0.5630,0.4347,0.6755,0.1354
0.6563,0.4272,0.6130,0.1888
1.0000,0.3966,0.6855,0.1841
0.4403,0.2833,0.4556,0.1921
0.8155,0.4006,0.6963,0.1719
0.9928,0.2740,0.5586,0.0910
0.9103,0.3831,0.6792,0.1412
0.7408,0.3328,0.5710,0.1811
0.6501,0.4183,0.8209,0.1641
0.6346,0.4404,0.8760,0.1778
1.0000,0.2857,0.7680,0.0838
0.5351,0.3653,0.6997,0.1852
0.8064,0.2750,0.9857,0.1734
0.6026,0.6119,0.8366,0.2205
0.8934,0.3398,0.6400,0.2253
0.6891,0.2877,1.0000,0.1903
0.9006,0.4369,0.6643,0.1712
0.6372,0.3240,0.8086,0.1944
0.7161,0.3511,0.6956,0.1449
1.0000,0.2030,0.7624,0.1453
0.6940,0.6203,0.6446,0.1799
1.0000,0.0929,1.0000,0.1489
0.7314,0.3398,0.8087,0.1382
0.7910,0.5122,0.5478,0.1074
1.0000,0.3170,0.8864,0.1245
0.6390,0.4482,1.0000,0.1427
0.7154,0.3380,0.6484,0.1757
0.5844,0.5007,0.5919,0.1717
1.0000,0.6011,0.7332,0.2302
0.5938,0.2580,1.0000,0.1805
0.5722,0.7384,0.5110,0.2467
0.8069,0.1933,1.0000,0.2359
0.5167,0.6181,0.4289,0.1976
1.0000,0.0193,0.9029,0.1980
1.0000,0.3828,0.4108,0.0616
0.5137,0.3575,0.5907,0.1786
0.3432,0.3999,0.6763,0.0963
0.8040,0.4931,0.7520,0.1600
0.7617,0.3737,1.0000,0.2284
0.7175,0.4085,0.5865,0.1305
0.7148,0.4166,0.7971,0.2445
0.8465,0.4903,0.4578,0.2012
0.6197,0.2312,0.9885,0.1976
0.8034,0.3687,1.0000,0.1936
1.0000,0.3979,0.9787,0.2480
1.0000,0.2340,0.8600,0.1974
0.5663,0.4164,0.7128,0.1575
0.7520,0.3115,0.7674,0.2148
0.7600,0.3617,0.7594,0.1205
0.6461,0.2222,0.8322,0.1854
0.6518,0.3587,0.6153,0.1422
0.7045,0.5763,0.8297,0.1825
0.5329,0.3139,0.8666,0.2083
0.4432,0.4644,0.8885,0.1085
1.0000,0.5265,0.8166,0.1156
0.9029,0.1310,0.9617,0.2066
1.0000,0.2551,0.5622,0.1850
0.8201,0.1427,1.0000,0.2323
0.6565,0.3671,0.7211,0.1168
0.6155,0.2125,0.3262,0.0884
0.7189,0.2361,0.7382,0.1475
0.6741,0.5670,0.8779,0.2009
0.6857,0.5232,0.7434,0.0689
0.8161,0.2761,0.3863,0.1987
0.4945,0.3958,0.7680,0.1526
0.5041,0.5010,0.8166,0.1855
0.5533,0.3666,0.4955,0.1731
0.7567,0.3814,0.8676,0.1510
0.6949,0.2203,0.8162,0.0893
0.7499,0.3522,0.3935,0.1375
0.5764,0.3528,0.9414,0.2067
0.7852,0.3483,0.6498,0.2059
0.6161,0.3057,1.0000,0.1888
0.6800,0.5141,0.5621,0.2096
0.7737,0.3248,0.6498,0.1778
0.7841,0.3236,0.9529,0.1701
0.4319,0.7203,0.4526,0.1728
1.0000,0.3053,0.9731,0.3149
0.7226,0.2234,1.0000,0.2233
0.7373,0.3486,0.8560,0.1720
0.5358,0.3128,0.6325,0.1408
1.0000,0.2387,0.6640,0.1595
0.8191,0.5440,0.6074,0.1546
0.3718,0.6119,0.6970,0.1934
1.0000,0.2574,0.2074,0.1504
0.4577,0.7283,0.6169,0.1575
0.6393,0.2090,0.6327,0.2049
0.6605,0.2313,0.6571,0.2881
1.0000,0.1602,0.8924,0.1998
0.7008,0.4973,0.4876,0.0985
0.9420,0.4038,0.9889,0.1202
0.8211,0.3026,0.9733,0.2074
0.6454,0.2886,0.9539,0.2477
0.9639,0.3647,0.6778,0.1922
1.0000,0.1645,0.7586,0.1191
0.5240,0.6279,0.9157,0.1899
0.5257,0.3858,0.7492,0.1467
1.0000,0.2601,0.6270,0.1468
0.5840,0.3500,0.7477,0.2108
0.7680,0.1304,0.8120,0.1459
0.5734,0.4219,0.4946,0.0924
0.8379,0.2147,0.3050,0.1404
0.9001,0.3502,0.5873,0.1687
1.0000,0.1587,0.3618,0.1983
0.5856,0.2756,0.5929,0.1322
0.6874,0.5917,1.0000,0.1667
0.8609,0.3843,0.4544,0.1954
0.7710,0.5200,0.8154,0.1606
0.7893,0.4202,0.9753,0.1933
0.3778,0.4812,0.3862,0.1091
0.4823,0.1990,1.0000,0.1920
0.9933,0.2039,0.7900,0.2618
0.7726,0.3796,1.0000,0.1719
0.8555,0.6312,0.7682,0.1421
0.8587,0.2060,0.7221,0.2677
0.7456,0.4027,0.2023,0.1917
0.6724,0.4731,0.5178,0.1439
0.8150,0.5538,0.9389,0.1290
0.6563,0.4892,1.0000,0.1656
0.8364,0.4662,0.4751,0.1293
0.7247,0.2471,0.8384,0.1618
0.6709,0.4418,0.6570,0.1752
0.9314,0.3356,0.8025,0.1697
0.5828,0.2075,0.8522,0.2074
0.7992,0.4157,0.6587,0.1501
0.7148,0.4507,0.9178,0.2220
0.7847,0.3210,0.6938,0.1508
1.0000,0.5323,0.7224,0.1694
0.5199,0.4493,0.9426,0.0775
0.9932,0.3978,0.5732,0.0998
0.9651,0.3180,0.7083,0.2246
0.6841,0.5217,0.5256,0.1476
0.8391,0.3378,0.8183,0.1860
0.7188,0.3304,0.7395,0.2559
0.3541,0.6499,0.5220,0.1060
0.8119,0.2410,0.8770,0.1681
0.9424,0.2342,0.2354,0.1706
1.0000,0.2315,1.0000,0.1283
0.7674,0.3429,0.9121,0.1173
1.0000,0.3087,0.6627,0.1944
0.4801,0.6256,0.5101,0.1297
0.4990,0.5070,0.7415,0.1080
0.5824,0.1254,0.6392,0.1194
0.7997,0.2901,0.6682,0.1149
0.8021,0.3180,0.7791,0.0989
0.8773,0.3524,0.8035,0.2375
1.0000,0.3123,0.7423,0.2405
0.7188,0.3743,1.0000,0.0906
0.4560,0.4116,0.9483,0.1270
1.0000,0.0230,1.0000,0.2176
1.0000,0.2690,0.9129,0.1869
0.7792,0.3244,0.7686,0.1558
0.6165,0.4433,0.7804,0.1542
0.7029,0.2537,0.8319,0.1752
0.7307,0.6414,0.9694,0.2237
0.5473,0.5833,0.6196,0.1573
0.4728,0.5154,0.6162,0.1182
0.5629,0.4288,0.9500,0.2442
0.6666,0.2895,0.7044,0.1733
0.7375,0.6471,0.5380,0.1641
1.0000,0.3648,0.6222,0.1477
1.0000,0.3689,0.9099,0.2931
0.7477,0.3473,1.0000,0.1888
0.7757,0.4135,0.6608,0.1533
0.5535,0.4885,0.7886,0.1579
1.0000,0.1484,0.8500,0.1371
0.4117,0.3928,0.9256,0.1532
0.8051,0.2864,0.9016,0.1966
0.5391,0.4455,0.9496,0.1408
0.6977,0.2245,0.8949,0.1640
0.6206,0.4026,0.6499,0.1646
0.8180,0.5443,0.5826,0.0885
0.5726,0.3925,0.8573,0.2125
0.8326,0.2475,0.8828,0.1742
0.8141,0.1238,0.7639,0.1885
0.8001,0.6111,1.0000,0.1529
0.7176,0.6011,0.9526,0.1719
1.0000,0.3487,0.4694,0.1292
0.7416,0.3773,0.7575,0.1955
0.8450,0.6323,0.5229,0.1793
0.6181,0.3030,1.0000,0.1622
0.7409,0.2752,0.3585,0.1889
0.8333,0.3577,0.9040,0.1921
0.8716,0.3304,0.7600,0.1718
0.6226,0.2579,0.9662,0.2236
1.0000,0.3584,0.7834,0.1487
0.6060,0.6506,1.0000,0.2346
0.7470,0.2450,1.0000,0.1178
1.0000,0.2661,0.3472,0.1728
0.4697,0.6197,0.9954,0.1118
0.4095,0.3523,0.7792,0.2252
0.4839,0.5018,0.8924,0.1684
0.8375,0.5820,0.6125,0.2347
0.4503,0.3108,0.5231,0.1803
0.7147,0.3183,0.5577,0.1758
0.5887,0.2859,1.0000,0.1398
0.8773,0.4369,0.9135,0.1689
0.5370,0.6135,0.6148,0.1410
0.4870,0.4132,0.1839,0.1760
0.4005,0.2641,1.0000,0.2318
1.0000,0.4460,0.3654,0.1640
0.8266,0.3281,1.0000,0.1399
1.0000,0.2606,0.4855,0.1650
0.8544,0.3993,0.7741,0.1110
0.5326,0.3027,0.8638,0.1370
0.5491,0.3027,0.7750,0.1644
0.9703,0.4873,0.8158,0.1465
0.8184,0.4066,0.7762,0.1278
1.0000,0.4073,0.6897,0.2148
1.0000,0.4116,0.6321,0.1843
0.6715,0.4173,0.5601,0.1990
0.5440,0.4595,0.7797,0.1442
0.5193,0.2728,0.5188,0.1885
0.6185,0.2199,0.8860,0.1737
0.8607,0.3583,0.7425,0.1814
1.0000,0.4743,0.8437,0.1882
0.5296,0.3601,0.7430,0.1722
0.8232,0.4031,0.8369,0.1938
0.7102,0.1545,0.9644,0.1089
1.0000,0.2741,0.7226,0.1480
0.9084,0.1981,0.7895,0.1493
1.0000,0.6116,0.3438,0.1834
1.0000,0.3364,1.0000,0.1320
0.6161,0.3598,0.6990,0.1625
0.6143,0.5422,0.7029,0.1479
0.7487,0.4896,0.5271,0.2468
0.5711,0.3365,0.6024,0.1707
1.0000,0.2113,1.0000,0.1644
0.6183,0.4323,0.7759,0.1549
0.7567,0.3919,0.6874,0.1584
0.6744,0.2990,0.7863,0.1316
0.8610,0.5605,0.6892,0.2279
0.7604,0.2039,0.9949,0.1057
0.9799,0.6744,0.7764,0.2233
1.0000,0.3144,0.8565,0.2296
0.6267,0.4270,0.5355,0.1749
0.6253,0.4679,0.6776,0.1539
0.8249,0.5147,0.7807,0.1400
1.0000,0.2512,0.7031,0.1401
0.5755,0.3677,0.5944,0.2079
0.3635,0.2419,0.6949,0.1675
0.5811,0.5023,0.8149,0.2787
0.6620,0.4081,0.8429,0.1762
1.0000,0.3473,0.9283,0.2035
0.9124,0.3870,0.7857,0.2812
0.7904,0.3895,0.3603,0.1976
0.7236,0.2136,1.0000,0.1383
0.4868,0.5555,0.6324,0.1602
0.6008,0.5433,0.6233,0.2268
0.4130,0.4419,0.7444,0.2015
0.5285,0.4550,0.7016,0.1115
0.5882,0.2466,0.5586,0.1638
0.6416,0.2907,0.9014,0.1720
0.5812,0.3808,0.6386,0.1266
0.8873,0.3775,0.7344,0.0800
1.0000,0.2802,0.3192,0.1504
0.5293,0.3924,0.6595,0.1656
1.0000,0.2880,0.5600,0.1677
1.0000,0.4058,0.5449,0.1739
0.7556,0.3945,0.7980,0.2478
0.9640,0.1805,0.6837,0.1134
0.6591,0.3666,0.5506,0.2164
1.0000,0.3000,0.7564,0.1892
0.6782,0.3618,0.6245,0.2107
0.5069,0.2478,0.5641,0.1957
0.5746,0.2576,0.5100,0.1010
0.3349,0.4369,0.7261,0.1528
0.3332,0.4071,0.6380,0.1890
1.0000,0.0924,0.4312,0.2170
0.7094,0.2346,1.0000,0.1609
0.5691,0.4599,0.8529,0.1472
0.9138,0.3944,0.4986,0.1180
0.8369,0.3580,0.6006,0.1603
0.7421,0.3554,0.9587,0.2076
0.6958,0.3749,0.7166,0.1446
0.7751,0.5518,0.6852,0.0733
1.0000,0.3426,0.9148,0.1436
1.0000,0.3167,0.6568,0.0858
0.6693,0.3993,1.0000,0.2326
0.5861,0.2999,0.6705,0.1879
0.5757,0.4108,0.5185,0.1395
1.0000,0.5584,0.6259,0.0721
1.0000,0.1961,0.9950,0.1895
0.6360,0.4414,0.7970,0.1857
0.6354,0.4334,0.7459,0.1427
0.6469,0.6814,0.5969,0.1402
0.8703,0.3599,0.6258,0.1654
1.0000,0.4039,0.9904,0.2308
0.7300,0.5145,0.9313,0.3460
1.0000,0.2808,1.0000,0.1898
0.5493,0.3754,0.8736,0.1746
0.7094,0.3920,0.7681,0.1686
0.6621,0.3524,0.8273,0.1808
0.7633,0.1524,0.7985,0.2195
0.6260,0.6905,0.7862,0.2746
0.6581,0.6607,0.6873,0.2080
1.0000,0.5530,0.7524,0.2336
0.6393,0.4616,0.9533,0.1862
0.6962,0.5452,0.5937,0.1044
0.8841,0.3936,0.9693,0.2385
1.0000,0.6317,0.7109,0.1425
0.5708,0.5656,1.0000,0.1499
1.0000,0.4733,0.9345,0.1242
0.6231,0.4260,0.5768,0.1677
0.7061,0.5838,0.7394,0.1847
0.7718,0.3271,0.2922,0.1993
0.6784,0.5982,0.6316,0.2138
0.3701,0.5325,0.8042,0.1114
0.4114,0.6853,0.8191,0.1535
0.7130,0.5481,0.7575,0.1976
1.0000,0.2797,0.9239,0.2588
0.6525,0.3552,0.6177,0.1571
1.0000,0.2763,0.8093,0.1493
0.7128,0.2258,0.6757,0.1833
0.5601,0.3368,0.8402,0.1221
0.6484,0.3545,0.9919,0.1223
0.6929,0.4989,0.6501,0.2367
1.0000,0.4614,0.4789,0.1849
0.4439,0.3859,0.7181,0.0968
0.7902,0.3601,0.9486,0.1848
1.0000,0.2860,0.5829,0.1875
0.8514,0.5666,0.9392,0.1428
0.6068,0.4848,0.5610,0.1960
0.5558,0.5503,0.5222,0.1741
1.0000,0.2194,0.4139,0.1489
1.0000,0.1978,0.8907,0.1665
0.7720,0.4684,1.0000,0.1917
0.6603,0.3446,0.9306,0.1279
1.0000,0.3386,0.6280,0.1631
0.6973,0.3793,0.7967,0.1905
1.0000,0.2587,0.9024,0.1310
0.5398,0.4228,0.9526,0.1974
1.0000,0.3974,0.6102,0.1124
0.6629,0.3435,1.0000,0.1798
0.4999,0.3820,0.7030,0.1108
0.7478,0.4366,1.0000,0.1807
0.9927,0.3030,0.8140,0.1482
1.0000,0.3630,0.9117,0.2697
0.3436,0.4099,0.6047,0.1433
0.9766,0.4465,0.9456,0.1953
0.4999,0.5339,0.4182,0.0979
0.8369,0.3565,0.8101,0.2052
0.3915,0.4696,0.5551,0.2135
0.5724,0.4176,0.7361,0.1309
0.9046,0.3585,0.9380,0.2317
0.4076,0.2832,0.7316,0.1716
0.5741,0.5160,0.9706,0.1862
0.9162,0.5289,0.7324,0.2194
0.9311,0.5853,0.6898,0.2057
0.7702,0.4417,1.0000,0.2488
0.6651,0.2411,0.7358,0.0984
0.7177,0.3950,0.7884,0.1892
1.0000,0.4160,0.7991,0.1741
0.3102,0.3379,0.6194,0.1553
0.4890,0.4973,0.4726,0.1746
0.9592,0.3606,1.0000,0.1715
0.9970,0.3645,0.6195,0.1311
0.7478,0.6037,0.4272,0.1627
1.0000,0.2876,0.7775,0.1099
0.7857,0.4230,0.8192,0.3183
0.8927,0.5672,0.6803,0.1439
0.6586,0.2653,0.7832,0.1628
1.0000,0.1566,0.8174,0.1648
0.6848,0.4819,0.8429,0.1384
0.7901,0.3164,1.0000,0.2211
0.4659,0.5177,0.6680,0.1550
0.7940,0.3532,1.0000,0.2552
0.8728,0.2362,0.9943,0.1131
0.7148,0.4890,0.7225,0.2374
0.5184,0.5202,0.5434,0.1321
0.6767,0.6611,0.7490,0.1525
0.9314,0.2942,0.9342,0.1851
0.6847,0.3765,0.8980,0.2213
0.8011,0.3332,0.4309,0.2440
0.6617,0.5414,0.7733,0.1817
0.5118,0.2463,0.5804,0.1740
0.4960,0.2455,1.0000,0.2615
0.7512,0.3262,0.6760,0.1045
1.0000,0.3177,0.3017,0.1449
1.0000,0.1718,0.9442,0.2222
0.8351,0.3013,0.3982,0.1641
0.8000,0.2835,0.8612,0.0897
0.6779,0.3661,1.0000,0.1503
1.0000,0.3362,1.0000,0.2142
0.4584,0.2758,0.7954,0.2024
0.4663,0.4818,0.7164,0.1892
0.7092,0.4162,1.0000,0.1858
1.0000,0.3604,0.7874,0.2412
0.8926,0.2894,0.7831,0.1499
0.5826,0.3758,0.7219,0.2380
0.4954,0.2697,0.6230,0.1369
0.7590,0.6129,0.8511,0.2252
0.7362,0.2743,0.7024,0.1812
1.0000,0.4603,0.8031,0.1877
1.0000,0.4286,0.9555,0.1928
0.6586,0.4279,0.6215,0.1914
0.9972,0.2136,0.9072,0.1562
0.6666,0.2488,1.0000,0.1831
0.3893,0.5317,0.8122,0.1885
1.0000,0.2429,0.9819,0.1534
0.4080,0.6205,0.7554,0.1651
0.5862,0.5560,0.8035,0.1372
1.0000,0.1081,1.0000,0.1038
0.8346,0.4105,1.0000,0.2516
0.7000,0.3785,0.9689,0.2259
1.0000,0.2629,0.7366,0.1367
0.5949,0.3912,0.6825,0.1658
0.5729,0.4478,0.7288,0.2272
0.6766,0.3863,0.9298,0.1352
0.4728,0.6580,0.6075,0.1612
0.5550,0.3814,0.5533,0.0879
0.8005,0.5410,0.8297,0.1358
0.7358,0.4141,0.7644,0.2416
0.8027,0.1285,1.0000,0.1705
0.7221,0.5058,0.3332,0.1577
0.7270,0.2142,0.7822,0.1840
0.8564,0.3700,0.5816,0.1130
0.5758,0.2153,0.8949,0.1031
1.0000,0.4543,0.6627,0.1873
0.7106,0.2629,0.7154,0.2317
0.6807,0.5362,0.9093,0.2438
0.5522,0.1926,1.0000,0.3033
0.4612,0.4001,0.7075,0.2468
0.9576,0.3298,0.7225,0.2095
0.9812,0.3464,1.0000,0.1816
1.0000,0.1466,1.0000,0.1282
0.7525,0.5492,0.9598,0.2256
1.0000,0.4124,0.6843,0.1838
0.7576,0.4015,0.7246,0.2057
0.7323,0.3684,1.0000,0.2032
0.7847,0.4479,0.9674,0.1715
0.6591,0.4986,0.6561,0.2079
0.8364,0.3646,0.7920,0.2825
0.7299,0.3647,0.8536,0.1922
0.7158,0.1119,0.8032,0.1431
0.4258,0.5139,0.6041,0.1950
0.7917,0.3321,1.0000,0.1634
0.8669,0.0575,0.9940,0.1287
0.7430,0.3082,1.0000,0.1946
0.5902,0.4117,0.9402,0.2149
0.6331,0.1954,0.8844,0.1988
1.0000,0.1521,1.0000,0.1455
0.9290,0.2919,0.8399,0.1471
0.3201,0.4417,1.0000,0.2470
0.6644,0.3601,0.6384,0.2035
1.0000,0.3662,0.8159,0.1334
0.8869,0.2526,0.7110,0.2108
0.6882,0.5268,0.5570,0.2009
0.5971,0.2725,0.6559,0.1371
0.7033,0.5546,0.9396,0.1982
0.9064,0.3531,0.7801,0.1997
0.6295,0.4916,0.2481,0.1647
0.4859,0.5824,0.6700,0.1279
0.7418,0.2062,0.6170,0.2132
0.5747,0.4428,0.6566,0.2718
0.7492,0.5290,0.8122,0.2033
1.0000,0.4402,0.4785,0.0859
1.0000,0.3115,0.5259,0.1059
0.7111,0.2514,0.4601,0.1092
0.6831,0.4550,0.7174,0.2205
0.7830,0.3200,0.4969,0.0999
0.7243,0.2976,0.5035,0.1576
0.5026,0.4081,0.6830,0.1629
1.0000,0.4702,0.8404,0.2281
0.7049,0.4382,0.5829,0.1732
0.5758,0.2679,0.9623,0.1609
0.7487,0.3039,0.8105,0.0853
0.6136,0.4362,0.9140,0.1584
0.6601,0.3238,0.5367,0.2634
1.0000,0.4321,1.0000,0.2229
0.7356,0.4115,0.4603,0.1376
0.5819,0.4610,0.6581,0.1625
0.8091,0.2965,0.8138,0.1773
0.6066,0.2796,0.7302,0.1605
0.6614,0.3688,1.0000,0.2063
0.6678,0.4487,0.6396,0.1809
0.9254,0.5097,0.5059,0.2071
0.3895,0.4771,0.3464,0.0637
0.5643,0.4763,1.0000,0.1948
0.8448,0.2463,0.8071,0.1797
0.2817,0.6387,0.5545,0.1969
0.7148,0.2449,1.0000,0.1958
0.9768,0.3391,0.6010,0.2491
0.5028,0.3488,0.6717,0.2040
0.6145,0.4264,0.4537,0.1193
0.3607,0.6388,0.3584,0.0628
0.6828,0.4379,1.0000,0.2038
0.8171,0.3512,1.0000,0.1205
1.0000,0.3079,1.0000,0.2448
0.9288,0.3453,0.9555,0.2265
1.0000,0.1750,0.9349,0.1450
0.4600,0.4191,0.5682,0.1552
0.9450,0.2995,0.8311,0.1462
0.6744,0.5195,0.5584,0.1895
0.7993,0.3136,0.2180,0.1396
0.5743,0.3411,1.0000,0.1840
0.5449,0.3124,0.8609,0.2132
0.8565,0.5010,0.4442,0.2434
0.7813,0.2883,0.8007,0.1648
0.6519,0.4875,0.9514,0.2450
0.5831,0.4081,0.7644,0.1813
0.5163,0.4064,0.2998,0.1152
0.7035,0.3036,0.4969,0.2045
1.0000,0.1746,1.0000,0.2096
0.7272,0.4940,0.8172,0.1354
0.5908,0.5359,0.9804,0.1233
1.0000,0.1112,1.0000,0.1123
0.8102,0.2575,0.6706,0.1034
0.5429,0.4125,0.8310,0.1667
